scorer,,,,,,,,,,,,,,,,,,,,,,,,,,
bodyparts,chin,chin,mouth,mouth,LED,LED,LPecBase,LPecBase,LPecTip,LPecTip,RPecBase,RPecBase,RPecTip,RPecTip,Trunk1,Trunk1,Trunk2,Trunk2,Tail1,Tail1,Tail2,Tail2,CaudalFork,CaudalFork,SideView,SideView
IntialRun/img68.png,638.120736698499,344.993392070485,678.9829467939969,348.51762114537496,764.1125511596181,364.376651982379,770.922919508868,404.905286343612,794.7592087312421,433.099118942731,782.841064120055,364.376651982379,818.595497953615,346.755506607929,803.272169167804,387.284140969163,844.134379263302,410.19162995594706,886.6991814461121,441.909691629956,917.345839017735,498.297356828194,936.074351978172,582.878854625551,1186.3553888131,408.429515418502
IntialRun/img69.png,823.703274215552,852.4823788546249,830.5136425648019,817.240088105727,854.349931787176,753.8039647577091,866.2680763983631,729.1343612334799,900.319918144611,732.6585903083701,823.703274215552,720.323788546256,784.5436562073669,706.226872246696,852.647339699864,706.226872246696,864.56548431105,656.887665198238,876.4836289222369,598.737885462555,886.6991814461121,535.3017621145369,898.617326057299,445.43392070484595,1140.38540245566,753.8039647577091
IntialRun/img70.png,658.551841746248,121.20484581497801,675.577762619372,138.825991189427,713.0347885402459,174.068281938326,711.3321964529331,218.12114537444901,672.172578444748,218.12114537444901,748.789222373806,189.92731277533002,764.1125511596181,161.733480176212,743.681446111869,230.455947136564,767.517735334243,265.698237885463,793.056616643929,306.226872246696,825.405866302865,357.328193832599,888.401773533424,470.103524229075,1131.8724420191,233.98017621145402
IntialRun/img71.png,944.587312414734,299.178414096916,946.289904502046,332.65859030837004,954.802864938608,390.80837004405294,927.56139154161,422.526431718062,883.293997271487,411.95374449339204,966.7210095497951,436.623348017621,990.557298772169,461.29295154184996,946.289904502046,445.43392070484595,936.074351978172,505.345814977974,912.2380627557981,556.447136563877,862.862892223738,607.54845814978,786.2462482946801,648.077092511013,1157.4113233287899,401.381057268722
IntialRun/img72.png,244.821964529332,861.29295154185,275.46862210095503,875.3898678414099,319.736016371078,896.535242290749,346.977489768076,921.2048458149781,324.84379263301497,944.1123348017619,365.70600272851306,880.676211453744,375.921555252387,847.1960352422909,369.111186903138,908.870044052863,421.891541609823,933.5396475770931,461.05115961800794,958.209251101322,515.534106412005,996.97577092511,566.611869031378,1093.89207048458,1157.4113233287899,836.623348017621
IntialRun/img73.png,464.456343792633,826.050660792951,438.91746248294703,847.1960352422909,404.865620736698,894.773127753304,353.787858117326,889.4867841409689,318.033424283765,884.2004405286341,381.029331514325,926.491189427313,374.218963165075,959.971365638766,348.680081855389,921.2048458149781,301.007503410641,942.350220264317,229.49863574352,947.6365638766521,166.50272851296,922.9669603524229,147.774215552524,875.3898678414099,,
IntialRun/img74.png,566.611869031378,981.1167400881059,597.258526603001,968.7819383259911,665.362210095498,956.4471365638769,706.2244201909959,942.350220264317,728.358117326057,951.160792951542,672.172578444748,905.345814977974,653.444065484311,871.8656387665201,702.819236016371,922.9669603524229,753.896998635744,889.4867841409689,804.9747612551159,852.4823788546249,847.5395634379261,801.381057268722,903.725102319236,734.420704845815,1138.6828103683501,903.583700440529
IntialRun/img75.png,927.56139154161,686.8436123348021,910.535470668486,720.323788546256,888.401773533424,778.473568281938,844.134379263302,796.094713656388,811.785129604366,803.143171806167,879.888813096862,820.764317180617,891.806957708049,856.0066079295151,849.2421555252389,827.812775330397,830.5136425648019,870.103524229075,804.9747612551159,905.345814977974,769.220327421555,954.6850220264321,684.090723055934,1007.5484581497801,1130.16984993179,757.328193832599
IntialRun/img76.png,852.647339699864,470.103524229075,867.9706684856751,505.345814977974,898.617326057299,568.781938325991,869.6732605729879,609.3105726872251,854.349931787176,646.3149779735679,912.2380627557981,600.5,937.776944065484,630.4559471365641,903.725102319236,626.931718061674,910.535470668486,670.984581497797,900.319918144611,725.6101321585901,878.18622100955,796.094713656388,854.349931787176,887.724669603524,1160.81650750341,565.257709251101
IntialRun/img77.png,793.056616643929,521.2048458149781,810.0825375170531,558.209251101322,839.026603001364,605.786343612335,822.0006821282401,641.028634361233,782.841064120055,630.4559471365641,864.56548431105,621.645374449339,900.319918144611,602.262114537445,857.755115961801,655.125550660793,871.3758526603,692.129955947137,895.2121418826739,750.279735682819,908.832878581173,822.526431718062,890.104365620737,910.6321585903081,1142.08799454297,602.262114537445
IntialRun/img78.png,169.907912687585,367.900881057269,200.554570259209,367.900881057269,248.227148703956,352.041850220264,290.791950886767,392.570484581498,304.412687585266,433.099118942731,292.494542974079,352.041850220264,319.736016371078,323.848017621145,299.304911323329,369.66299559471395,353.787858117326,373.187224669603,416.783765347885,387.284140969163,476.37448840382,411.95374449339204,558.098908594816,441.909691629956,1157.4113233287899,431.33700440528605
IntialRun/img79.png,352.08526603001405,311.513215859031,328.24897680764,330.896475770925,277.17121418826696,371.425110132159,249.92974079126898,394.33259911894305,212.472714870396,401.381057268722,277.17121418826696,422.526431718062,273.766030013643,454.24449339207,246.524556616644,422.526431718062,226.093451568895,463.055066079295,198.851978171896,508.870044052863,169.907912687585,558.209251101322,135.85607094133698,639.266519823788,1155.7087312414699,426.05066079295096
IntialRun/img80.png,518.9392905866299,1019.8832599118901,556.396316507503,1002.2621145374401,593.853342428377,984.640969162996,639.823328785812,970.5440528634359,668.767394270123,984.640969162996,615.9870395634381,926.491189427313,621.094815825375,898.297356828194,624.5,954.6850220264321,668.767394270123,930.015418502203,714.737380627558,898.297356828194,774.3281036834919,873.627753303965,890.104365620737,884.2004405286341,1145.4931787176,926.491189427313
IntialRun/img81.png,912.2380627557981,595.213656387665,902.022510231924,549.3986784140969,895.2121418826739,484.20044052863403,900.319918144611,448.958149779736,919.048431105048,417.240088105727,862.862892223738,464.81718061674,825.405866302865,441.909691629956,876.4836289222369,434.861233480176,859.457708049113,403.143171806167,837.324010914052,353.80396475770897,818.595497953615,302.702643171806,733.465893587995,226.931718061674,1159.1139154161,503.583700440529
IntialRun/img82.png,629.607776261937,1155.56607929515,651.741473396999,1129.1343612334801,650.038881309686,1055.1255506607902,656.8492496589361,1030.4559471365599,673.8751705320599,1025.16960352423,610.879263301501,1049.83920704846,575.1248294679401,1030.4559471365599,626.202592087312,995.213656387665,619.392223738063,952.922907488987,598.961118690314,910.6321585903081,585.340381991814,843.671806167401,570.0170532060031,753.8039647577091,1174.4372442019098,986.4030837004401
IntialRun/img83.png,696.008867667121,604.0242290748901,667.06480218281,604.0242290748901,593.853342428377,611.0726872246701,554.693724420191,584.640969162996,520.641882673943,572.306167400881,556.396316507503,626.931718061674,530.857435197817,639.266519823788,541.072987721692,602.262114537445,501.91336971350603,609.3105726872251,437.214870395634,611.0726872246701,357.193042291951,616.359030837004,277.17121418826696,605.786343612335,,
IntialRun/img84.png,260.145293315143,471.86563876652,297.602319236016,452.48237885462504,360.598226466576,422.526431718062,391.244884038199,447.19603524229103,426.99931787176,470.103524229075,382.73192360163694,408.429515418502,387.83969986357397,376.71145374449304,435.512278308322,415.47797356828204,501.91336971350603,406.66740088105695,568.31446111869,408.429515418502,621.094815825375,406.66740088105695,682.388130968622,408.429515418502,1177.84242837653,471.86563876652
IntialRun/img85.png,796.4618008185539,838.385462555066,810.0825375170531,804.905286343612,839.026603001364,759.090308370044,874.781036834925,720.323788546256,905.427694406548,716.7995594713659,833.918826739427,700.9405286343609,816.892905866303,670.984581497797,857.755115961801,693.8920704845821,883.293997271487,637.504405286344,895.2121418826739,565.257709251101,900.319918144611,503.583700440529,891.806957708049,422.526431718062,1147.19577080491,736.1828193832599
IntialRun/img86.png,852.647339699864,674.508810572687,854.349931787176,648.077092511013,850.9447476125509,577.592511013216,859.457708049113,544.112334801762,893.509549795362,538.825991189427,813.487721691678,556.447136563877,781.138472032742,577.592511013216,839.026603001364,528.253303964758,823.703274215552,470.103524229075,806.677353342428,427.812775330396,789.651432469304,360.85242290748903,724.952933151432,285.081497797357,1136.9802182810402,589.9273127753299
IntialRun/img87.png,793.056616643929,870.103524229075,813.487721691678,840.147577092511,845.836971350614,792.5704845814979,874.781036834925,760.852422907489,905.427694406548,769.6629955947141,830.5136425648019,743.23127753304,813.487721691678,706.226872246696,861.1603001364259,741.469162995595,879.888813096862,690.3678414096919,890.104365620737,642.790748898678,917.345839017735,579.354625550661,976.9365620736698,487.72466960352403,1136.9802182810402,778.473568281938
IntialRun/img88.png,324.84379263301497,746.75550660793,360.598226466576,748.5176211453739,401.460436562074,759.090308370044,455.943383356071,769.6629955947141,471.26671214188303,799.618942731277,454.240791268759,725.6101321585901,484.887448840382,709.751101321586,455.943383356071,744.9933920704849,515.534106412005,750.279735682819,585.340381991814,752.041850220264,644.931105047749,769.6629955947141,728.358117326057,796.094713656388,1176.13983628922,736.1828193832599
IntialRun/img89.png,765.8151432469299,1000.5,745.3840381991811,979.354625550661,711.3321964529331,940.588105726872,680.68553888131,898.297356828194,663.659618008186,873.627753303965,655.146657571623,935.301762114537,624.5,949.3986784140969,644.931105047749,901.8215859030839,614.284447476125,878.9140969163001,583.637789904502,845.4339207048461,539.370395634379,815.477973568282,432.107094133697,759.090308370044,1135.27762619372,903.583700440529
IntialRun/img90.png,108.614597544338,727.372246696035,127.34311050477501,709.751101321586,159.692360163711,674.508810572687,219.283083219645,679.7951541850219,246.524556616644,686.8436123348021,198.851978171896,637.504405286344,210.770122783083,604.0242290748901,207.36493860845798,653.363436123348,258.442701227831,633.980176211454,323.141200545703,612.834801762114,399.757844474761,618.121145374449,476.37448840382,639.266519823788,,
IntialRun/img91.png,864.56548431105,1002.2621145374401,827.108458390177,1009.3105726872199,743.681446111869,1030.4559471365599,723.25034106412,1019.8832599118901,709.629604365621,993.4515418502199,731.763301500682,1062.1740088105698,709.629604365621,1092.12995594714,699.4140518417461,1051.6013215859,655.146657571623,1060.41189427313,602.3663028649389,1069.22246696035,522.344474761255,1069.22246696035,486.590040927694,1037.50440528634,,
IntialRun/img92.png,798.164392905866,843.671806167401,762.409959072306,836.623348017621,711.3321964529331,834.8612334801759,673.8751705320599,804.905286343612,663.659618008186,766.1387665198241,660.254433833561,845.4339207048461,636.418144611187,868.3414096916299,653.444065484311,819.002202643172,598.961118690314,810.191629955947,544.478171896317,803.143171806167,462.75375170532095,801.381057268722,382.73192360163694,831.3370044052859,,
IntialRun/img93.png,1012.6909959072301,723.848017621145,982.044338335607,743.23127753304,907.1302864938609,787.2841409691631,884.9965893588001,769.6629955947141,852.647339699864,766.1387665198241,908.832878581173,808.4295154185021,893.509549795362,836.623348017621,857.755115961801,806.667400881057,816.892905866303,822.526431718062,762.409959072306,829.5748898678411,702.819236016371,817.240088105727,641.525920873124,790.808370044053,,
IntialRun/img94.png,762.409959072306,108.87004405286301,777.733287858117,152.922907488987,804.9747612551159,216.359030837004,784.5436562073669,242.790748898678,745.3840381991811,244.552863436123,837.324010914052,235.742290748899,869.6732605729879,253.363436123348,825.405866302865,269.222466960352,849.2421555252389,320.32378854625597,869.6732605729879,371.425110132159,888.401773533424,434.861233480176,879.888813096862,512.394273127753,1228.92019099591,270.984581497797
IntialRun/img95.png,173.31309686221002,759.090308370044,195.44679399727198,785.522026431718,215.87789904502,817.240088105727,253.334924965894,859.530837004405,243.119372442019,885.962555066079,277.17121418826696,819.002202643172,307.81787175989103,796.094713656388,268.658253751705,843.671806167401,304.412687585266,871.8656387665201,340.16712141882704,901.8215859030839,396.35266030013605,944.1123348017619,489.995225102319,1021.64537444934,1145.4931787176,773.187224669603
IntialRun/img96.png,806.677353342428,441.909691629956,791.354024556617,404.905286343612,772.62551159618,352.041850220264,769.220327421555,311.513215859031,791.354024556617,283.319383259912,730.0607094133701,334.420704845815,692.6036834924961,341.469162995595,738.5736698499319,304.464757709251,706.2244201909959,237.504405286344,672.172578444748,184.640969162996,631.31036834925,138.825991189427,587.042974079127,82.4383259911895,1140.38540245566,389.04625550660796
IntialRun/img97.png,867.9706684856751,730.896475770925,833.918826739427,755.5660792951539,794.7592087312421,799.618942731277,748.789222373806,796.094713656388,706.2244201909959,787.2841409691631,774.3281036834919,829.5748898678411,772.62551159618,870.103524229075,738.5736698499319,833.099118942731,696.008867667121,873.627753303965,646.6336971350611,908.870044052863,597.258526603001,961.733480176212,554.693724420191,1018.1211453744501,1133.57503410641,769.6629955947141
IntialRun/img98.png,532.56002728513,1058.64977973568,561.504092769441,1053.36343612335,605.771487039563,1033.98017621145,653.444065484311,1033.98017621145,689.198499317872,1051.6013215859,634.715552523875,991.6894273127749,629.607776261937,949.3986784140969,644.931105047749,1012.83480176211,711.3321964529331,984.640969162996,772.62551159618,963.495594713656,837.324010914052,938.825991189427,905.427694406548,908.870044052863,,
IntialRun/img99.png,207.36493860845798,565.257709251101,222.68826739427,533.539647577093,241.416780354707,463.055066079295,299.304911323329,473.627753303965,335.059345156889,500.059471365639,,,241.416780354707,448.958149779736,290.791950886767,427.812775330396,338.46452933151403,381.997797356828,386.137107776262,350.27973568281897,433.80968622101,318.561674008811,501.91336971350603,263.936123348018,1157.4113233287899,514.1563876651979
IntialRun/img100.png,283.981582537517,309.751101321586,265.253069577081,344.993392070485,238.01159618008202,396.094713656388,200.554570259209,429.574889867841,169.907912687585,438.385462555066,241.416780354707,447.19603524229103,265.253069577081,482.43832599118895,210.770122783083,456.006607929515,202.257162346521,489.486784140969,181.826057298772,537.063876651982,157.98976807639798,607.54845814978,164.800136425648,692.129955947137,1157.4113233287899,441.909691629956
IntialRun/img101.png,154.584583901774,575.8303964757711,173.31309686221002,552.922907488987,195.44679399727198,480.676211453744,256.740109140518,485.962555066079,287.386766712142,477.151982378855,229.49863574352,454.24449339207,224.390859481583,424.28854625550696,243.119372442019,459.530837004405,285.68417462483,406.66740088105695,328.24897680764,346.755506607929,355.49045020463797,293.892070484582,379.326739427012,225.16960352422902,1164.22169167804,521.2048458149781
IntialRun/img102.png,898.617326057299,415.47797356828204,891.806957708049,445.43392070484595,893.509549795362,507.107929515419,861.1603001364259,542.350220264317,835.621418826739,567.019823788546,898.617326057299,547.636563876652,915.643246930423,582.878854625551,883.293997271487,568.781938325991,881.591405184175,618.121145374449,886.6991814461121,681.5572687224669,903.725102319236,752.041850220264,954.802864938608,806.667400881057,1136.9802182810402,514.1563876651979
IntialRun/img103.png,401.460436562074,161.733480176212,440.620054570259,156.447136563877,496.805593451569,144.11233480176202,530.857435197817,188.16519823788502,539.370395634379,225.16960352422902,541.072987721692,137.063876651982,566.611869031378,119.442731277533,570.0170532060031,167.019823788546,610.879263301501,170.54405286343598,658.551841746248,189.92731277533002,730.0607094133701,204.02422907488997,811.785129604366,239.266519823788,1159.1139154161,244.552863436123
IntialRun/img104.png,707.927012278308,515.918502202643,736.871077762619,489.486784140969,801.5695770804911,419.002202643172,820.2980900409281,447.19603524229103,859.457708049113,447.19603524229103,,,,,849.2421555252389,390.80837004405294,873.078444747613,346.755506607929,896.914733969986,293.892070484582,903.725102319236,248.077092511013,934.371759890859,196.97577092511003,1210.19167803547,463.055066079295
IntialRun/img105.png,292.494542974079,662.174008810573,314.628240109141,641.028634361233,348.680081855389,619.883259911894,416.783765347885,637.504405286344,445.727830832196,656.887665198238,409.973396998636,595.213656387665,433.80968622101,572.306167400881,413.378581173261,614.596916299559,471.26671214188303,609.3105726872251,530.857435197817,607.54845814978,598.961118690314,604.0242290748901,689.198499317872,577.592511013216,,
IntialRun/img106.png,895.2121418826739,572.306167400881,888.401773533424,604.0242290748901,879.888813096862,662.174008810573,842.431787175989,681.5572687224669,810.0825375170531,649.839207048458,886.6991814461121,697.416299559471,919.048431105048,704.464757709251,867.9706684856751,707.9889867841409,847.5395634379261,764.376651982379,823.703274215552,819.002202643172,794.7592087312421,887.724669603524,759.0047748976809,968.7819383259911,1138.6828103683501,649.839207048458
IntialRun/img107.png,392.947476125512,216.359030837004,370.81377899045,246.314977973568,326.546384720327,293.892070484582,295.899727148704,313.27533039647597,263.550477489768,315.037444933921,336.761937244202,334.420704845815,345.274897680764,374.94933920704904,301.007503410641,339.70704845815,278.87380627557997,381.997797356828,256.740109140518,413.715859030837,219.283083219645,471.86563876652,159.692360163711,561.7334801762111,1167.6268758526599,352.041850220264
IntialRun/img108.png,595.555934515689,989.92731277533,621.094815825375,989.92731277533,667.06480218281,988.165198237885,716.43997271487,968.7819383259911,735.168485675307,991.6894273127749,684.090723055934,928.253303964758,675.577762619372,891.248898678414,704.521828103683,951.160792951542,762.409959072306,907.107929515419,808.379945429741,875.3898678414099,873.078444747613,852.4823788546249,944.587312414734,841.909691629956,,
IntialRun/img109.png,461.05115961800794,170.54405286343598,428.70190995907205,191.689427312775,365.70600272851306,223.407488986784,336.761937244202,237.504405286344,311.22305593451597,230.455947136564,374.218963165075,265.698237885463,399.757844474761,300.940528634361,338.46452933151403,260.41189427312804,304.412687585266,299.178414096916,277.17121418826696,339.70704845815,241.416780354707,394.33259911894305,195.44679399727198,484.20044052863403,1152.30354706685,302.702643171806
IntialRun/img110.png,266.955661664393,269.222466960352,255.037517053206,297.41629955947104,234.606412005457,359.090308370044,212.472714870396,380.235682819383,171.610504774898,380.235682819383,253.334924965894,394.33259911894305,290.791950886767,387.284140969163,219.283083219645,415.47797356828204,205.66234652114602,466.57929515418505,192.04160982264702,524.729074889868,181.826057298772,589.9273127753299,193.744201909959,663.936123348018,1162.5190995907199,415.47797356828204
IntialRun/img111.png,959.9106412005459,796.094713656388,944.587312414734,776.7114537444929,913.9406548431099,739.70704845815,895.2121418826739,681.5572687224669,893.509549795362,651.6013215859031,864.56548431105,709.751101321586,827.108458390177,699.1784140969161,879.888813096862,688.605726872247,842.431787175989,646.3149779735679,796.4618008185539,607.54845814978,718.1425648021831,582.878854625551,644.931105047749,600.5,1125.06207366985,722.0859030836999
IntialRun/img112.png,578.530013642565,790.808370044053,610.879263301501,817.240088105727,655.146657571623,847.1960352422909,670.469986357435,877.151982378855,658.551841746248,908.870044052863,694.3062755798089,843.671806167401,728.358117326057,822.526431718062,697.711459754434,871.8656387665201,740.2762619372439,893.0110132158591,793.056616643929,915.918502202643,864.56548431105,926.491189427313,956.505457025921,898.297356828194,1135.27762619372,813.7158590308369
IntialRun/img113.png,474.671896316508,182.87885462555099,454.240791268759,202.262114537445,408.270804911323,237.504405286344,374.218963165075,270.984581497797,340.16712141882704,278.033039647577,413.378581173261,293.892070484582,409.973396998636,327.372246696035,389.542291950887,286.843612334802,357.193042291951,325.61013215859,323.141200545703,366.138766519824,277.17121418826696,408.429515418502,185.23124147339698,447.19603524229103,1147.19577080491,311.513215859031
IntialRun/img114.png,236.30900409276902,288.60572687224703,260.145293315143,267.46035242290696,307.81787175989103,221.645374449339,355.49045020463797,237.504405286344,374.218963165075,269.222466960352,341.86971350613896,189.92731277533002,350.38267394270105,163.495594713656,358.895634379263,209.310572687225,411.675989085948,186.40308370044102,476.37448840382,168.781938325991,532.56002728513,163.495594713656,624.5,144.11233480176202,1152.30354706685,315.037444933921
IntialRun/img115.png,762.409959072306,877.151982378855,782.841064120055,856.0066079295151,820.2980900409281,806.667400881057,861.1603001364259,785.522026431718,898.617326057299,778.473568281938,825.405866302865,764.376651982379,810.0825375170531,730.896475770925,844.134379263302,776.7114537444929,881.591405184175,715.037444933921,910.535470668486,656.887665198238,927.56139154161,589.9273127753299,942.884720327422,501.82158590308404,1126.76466575716,790.808370044053
IntialRun/img116.png,381.029331514325,221.645374449339,360.598226466576,244.552863436123,311.22305593451597,299.178414096916,280.576398362892,320.32378854625597,246.524556616644,323.848017621145,318.033424283765,339.70704845815,324.84379263301497,385.52202643171796,283.981582537517,348.51762114537496,261.84788540245603,385.52202643171796,234.606412005457,427.812775330396,205.66234652114602,487.72466960352403,192.04160982264702,568.781938325991,1165.92428376535,357.328193832599
IntialRun/img117.png,246.524556616644,484.20044052863403,273.766030013643,466.57929515418505,312.925648021828,436.623348017621,360.598226466576,470.103524229075,367.408594815825,510.632158590308,343.572305593452,420.764317180617,324.84379263301497,403.143171806167,374.218963165075,434.861233480176,432.107094133697,413.715859030837,512.128922237381,401.381057268722,563.206684856753,404.905286343612,646.6336971350611,411.95374449339204,,
IntialRun/img118.png,246.524556616644,637.504405286344,226.093451568895,612.834801762114,176.71828103683498,544.112334801762,203.959754433834,514.1563876651979,229.49863574352,477.151982378855,166.50272851296,524.729074889868,137.558663028649,514.1563876651979,176.71828103683498,484.20044052863403,168.205320600273,436.623348017621,180.12346521146,373.187224669603,205.66234652114602,327.372246696035,256.740109140518,262.174008810573,1162.5190995907199,567.019823788546
IntialRun/img119.png,622.797407912688,450.72026431718103,655.146657571623,433.099118942731,730.0607094133701,378.473568281938,757.3021828103681,427.812775330396,799.866984993179,426.05066079295096,,,,,784.5436562073669,385.52202643171796,825.405866302865,369.66299559471395,871.3758526603,360.85242290748903,913.9406548431099,334.420704845815,913.9406548431099,286.843612334802,1223.81241473397,431.33700440528605
IntialRun/img120.png,125.640518417462,744.9933920704849,129.045702592087,720.323788546256,142.666439290587,669.222466960352,173.31309686221002,630.4559471365641,205.66234652114602,616.359030837004,135.85607094133698,614.596916299559,125.640518417462,586.403083700441,147.774215552524,625.1696035242289,175.015688949523,574.068281938326,205.66234652114602,514.1563876651979,238.01159618008202,466.57929515418505,324.84379263301497,406.66740088105695,1165.92428376535,658.649779735683
IntialRun/img121.png,66.049795361528,547.636563876652,105.209413369714,533.539647577093,166.50272851296,491.248898678414,195.44679399727198,512.394273127753,224.390859481583,542.350220264317,171.610504774898,464.81718061674,178.420873124147,438.385462555066,205.66234652114602,473.627753303965,248.227148703956,448.958149779736,299.304911323329,419.002202643172,348.680081855389,387.284140969163,426.99931787176,359.090308370044,1199.9761255116,530.015418502203
IntialRun/img122.png,423.594133697135,473.627753303965,409.973396998636,427.812775330396,399.757844474761,376.71145374449304,428.70190995907205,341.469162995595,455.943383356071,318.561674008811,386.137107776262,343.23127753304,369.111186903138,325.61013215859,404.865620736698,327.372246696035,403.163028649386,288.60572687224703,396.35266030013605,225.16960352422902,386.137107776262,167.019823788546,329.951568894952,89.48678414096909,1160.81650750341,433.099118942731
IntialRun/img123.png,597.258526603001,214.59691629955898,561.504092769441,200.5,495.103001364256,168.781938325991,472.969304229195,161.733480176212,471.26671214188303,130.015418502203,461.05115961800794,209.310572687225,432.107094133697,242.790748898678,450.835607094134,179.354625550661,403.163028649386,181.116740088106,340.16712141882704,182.87885462555099,273.766030013643,198.737885462555,190.339017735334,230.455947136564,1162.5190995907199,263.936123348018
IntialRun/img124.png,457.645975443383,1016.359030837,420.18894952251,995.213656387665,357.193042291951,981.1167400881059,367.408594815825,921.2048458149781,381.029331514325,885.962555066079,328.24897680764,952.922907488987,299.304911323329,952.922907488987,340.16712141882704,924.729074889868,295.899727148704,884.2004405286341,263.550477489768,833.099118942731,239.71418826739398,785.522026431718,190.339017735334,709.751101321586,1150.6009549795401,907.107929515419
IntialRun/img125.png,678.9829467939969,223.407488986784,714.737380627558,251.601321585903,767.517735334243,283.319383259912,759.0047748976809,336.18281938326,762.409959072306,374.94933920704904,791.354024556617,307.988986784141,827.108458390177,315.037444933921,794.7592087312421,327.372246696035,828.8110504774901,364.376651982379,852.647339699864,413.715859030837,888.401773533424,478.914096916299,951.3976807639841,538.825991189427,1159.1139154161,334.420704845815
IntialRun/img126.png,294.197135061392,530.015418502203,295.899727148704,498.297356828194,306.115279672578,434.861233480176,353.787858117326,426.05066079295096,389.542291950887,441.909691629956,307.81787175989103,401.381057268722,283.981582537517,380.235682819383,336.761937244202,390.80837004405294,362.300818553888,344.993392070485,401.460436562074,274.50881057268697,438.91746248294703,219.883259911894,472.969304229195,168.781938325991,1162.5190995907199,485.962555066079
IntialRun/img127.png,183.52864938608502,707.9889867841409,202.257162346521,734.420704845815,231.20122783083198,781.997797356828,256.740109140518,824.2885462555071,256.740109140518,859.530837004405,280.576398362892,787.2841409691631,319.736016371078,774.9493392070481,272.06343792633,815.477973568282,302.710095497954,850.720264317181,338.46452933151403,893.0110132158591,391.244884038199,944.1123348017619,467.861527967258,1009.3105726872199,1152.30354706685,736.1828193832599
IntialRun/img128.png,537.667803547067,329.13436123348,503.61596180081904,327.372246696035,426.99931787176,334.420704845815,401.460436562074,315.037444933921,379.326739427012,286.843612334802,413.378581173261,362.614537444934,437.214870395634,396.094713656388,384.434515688949,337.944933920705,333.356753069577,350.27973568281897,275.46862210095503,362.614537444934,222.68826739427,389.04625550660796,176.71828103683498,459.530837004405,1162.5190995907199,390.80837004405294
IntialRun/img129.png,263.550477489768,686.8436123348021,243.119372442019,660.4118942731279,193.744201909959,609.3105726872251,205.66234652114602,563.495594713656,231.20122783083198,535.3017621145369,168.205320600273,589.9273127753299,132.450886766712,588.165198237885,173.31309686221002,563.495594713656,144.369031377899,510.632158590308,123.93792633014999,454.24449339207,106.912005457026,376.71145374449304,118.830150068213,316.799559471366,1169.3294679399698,612.834801762114
IntialRun/img130.png,249.92974079126898,808.4295154185021,238.01159618008202,774.9493392070481,205.66234652114602,723.848017621145,238.01159618008202,676.270925110132,251.632332878581,641.028634361233,192.04160982264702,678.033039647577,173.31309686221002,655.125550660793,214.17530695770802,669.222466960352,203.959754433834,609.3105726872251,200.554570259209,549.3986784140969,209.06753069577098,491.248898678414,249.92974079126898,410.19162995594706,1160.81650750341,704.464757709251
IntialRun/img131.png,799.866984993179,493.011013215859,811.785129604366,528.253303964758,847.5395634379261,581.116740088106,830.5136425648019,616.359030837004,832.2162346521151,658.649779735683,869.6732605729879,600.5,896.914733969986,611.0726872246701,859.457708049113,632.218061674009,871.3758526603,674.508810572687,886.6991814461121,732.6585903083701,879.888813096862,824.2885462555071,840.7291950886771,891.248898678414,1150.6009549795401,582.878854625551
IntialRun/img132.png,226.093451568895,739.70704845815,246.524556616644,764.376651982379,266.955661664393,803.143171806167,292.494542974079,847.1960352422909,282.278990450205,870.103524229075,319.736016371078,811.953744493392,357.193042291951,799.618942731277,307.81787175989103,829.5748898678411,329.951568894952,859.530837004405,384.434515688949,910.6321585903081,440.620054570259,961.733480176212,508.72373806275596,1037.50440528634,1148.89836289222,755.5660792951539
IntialRun/img133.png,847.5395634379261,641.028634361233,845.836971350614,670.984581497797,844.134379263302,737.944933920705,818.595497953615,771.4251101321589,798.164392905866,796.094713656388,862.862892223738,767.900881057269,890.104365620737,794.332599118943,844.134379263302,780.235682819383,840.7291950886771,822.526431718062,835.621418826739,880.676211453744,837.324010914052,954.6850220264321,874.781036834925,1051.6013215859,1133.57503410641,715.037444933921
IntialRun/img134.png,438.91746248294703,163.495594713656,416.783765347885,184.640969162996,369.111186903138,221.645374449339,331.654160982265,246.314977973568,295.899727148704,253.363436123348,367.408594815825,267.46035242290696,365.70600272851306,309.751101321586,343.572305593452,265.698237885463,304.412687585266,299.178414096916,272.06343792633,337.944933920705,227.79604365620702,389.04625550660796,198.851978171896,484.20044052863403,1159.1139154161,302.702643171806
IntialRun/img135.png,730.0607094133701,956.4471365638769,752.194406548431,922.9669603524229,801.5695770804911,877.151982378855,827.108458390177,852.4823788546249,856.0525238744881,841.909691629956,777.733287858117,836.623348017621,752.194406548431,810.191629955947,815.19031377899,833.099118942731,839.026603001364,790.808370044053,861.1603001364259,734.420704845815,881.591405184175,655.125550660793,876.4836289222369,570.5440528634359,1143.7905866302901,852.4823788546249
IntialRun/img136.png,711.3321964529331,905.345814977974,735.168485675307,880.676211453744,774.3281036834919,831.3370044052859,799.866984993179,819.002202643172,822.0006821282401,850.720264317181,770.922919508868,789.046255506608,726.655525238745,781.997797356828,804.9747612551159,780.235682819383,830.5136425648019,732.6585903083701,861.1603001364259,674.508810572687,891.806957708049,623.407488986784,942.884720327422,552.922907488987,1136.9802182810402,806.667400881057
